surveyID,surveyType,questionID,doctorID,network,dataset,imageName,answer,correctAnswers,correct,certainty
2,regular,60,5,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,31,5,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,7,5,vgan,drive,000000-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,73,5,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,20,5,laddernet,drive,001614-laddernet-drive.png,not_applicable,diabetic_retinopathy,0,3
2,regular,3,5,vesselunet,drive,000000-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,68,5,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,5,saunet,stare,000278-saunet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,55,5,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
2,regular,1,5,laddernet,drive,000000-laddernet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,25,5,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,63,5,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,5,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,43,5,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,5,eswanet,stare,001041-eswanet-stare.png,arteriosclerotic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,1,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,31,1,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,7,1,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,73,1,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2
2,regular,20,1,laddernet,drive,001614-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,3,1,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,1,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,1,saunet,stare,000278-saunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,55,1,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,1,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,25,1,iternet_uni,drive,002670-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
2,regular,63,1,vgan,stare,000278-vgan-stare.png,none,diabetic_retinopathy,-1,5
2,regular,18,1,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,1,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,1,eswanet,stare,001041-eswanet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,3,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,2
2,regular,31,3,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,7,3,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,5
2,regular,73,3,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
2,regular,20,3,laddernet,drive,001614-laddernet-drive.png,none,diabetic_retinopathy,-1,5
2,regular,3,3,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,3,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,62,3,saunet,stare,000278-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,55,3,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,3,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,25,3,iternet_uni,drive,002670-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,63,3,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,18,3,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,3,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,65,3,eswanet,stare,001041-eswanet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,60,5,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,31,5,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,7,5,vgan,drive,000000-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,73,5,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,20,5,laddernet,drive,001614-laddernet-drive.png,not_applicable,diabetic_retinopathy,0,3
2,regular,3,5,vesselunet,drive,000000-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,68,5,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,5,saunet,stare,000278-saunet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,55,5,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
2,regular,1,5,laddernet,drive,000000-laddernet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,25,5,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,63,5,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,5,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,43,5,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,5,eswanet,stare,001041-eswanet-stare.png,arteriosclerotic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,1,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,31,1,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,7,1,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,73,1,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2
2,regular,20,1,laddernet,drive,001614-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,3,1,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,1,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,1,saunet,stare,000278-saunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,55,1,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,1,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,25,1,iternet_uni,drive,002670-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
2,regular,63,1,vgan,stare,000278-vgan-stare.png,none,diabetic_retinopathy,-1,5
2,regular,18,1,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,1,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,1,eswanet,stare,001041-eswanet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,3,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,2
2,regular,31,3,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,7,3,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,5
2,regular,73,3,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
2,regular,20,3,laddernet,drive,001614-laddernet-drive.png,none,diabetic_retinopathy,-1,5
2,regular,3,3,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,3,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,62,3,saunet,stare,000278-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,55,3,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,3,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,25,3,iternet_uni,drive,002670-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,63,3,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,18,3,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,3,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,65,3,eswanet,stare,001041-eswanet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,60,6,vesselunet,stare,000278-vesselunet-stare.png,not_applicable,diabetic_retinopathy,0,3
2,regular,31,6,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,7,6,vgan,drive,000000-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,73,6,vesselunet,stare,001078-vesselunet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,20,6,laddernet,drive,001614-laddernet-drive.png,none,diabetic_retinopathy,-1,3
2,regular,3,6,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,6,vesselunet,stare,001041-vesselunet-stare.png,cilio_retinal_artery_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,2
2,regular,62,6,saunet,stare,000278-saunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,55,6,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4
2,regular,1,6,laddernet,drive,000000-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,25,6,iternet_uni,drive,002670-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,63,6,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,6,saunet,drive,001614-saunet-drive.png,none,diabetic_retinopathy,-1,3
2,regular,43,6,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,6,eswanet,stare,001041-eswanet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,5,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,31,5,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,7,5,vgan,drive,000000-vgan-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,73,5,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,20,5,laddernet,drive,001614-laddernet-drive.png,not_applicable,diabetic_retinopathy,0,3
2,regular,3,5,vesselunet,drive,000000-vesselunet-drive.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,68,5,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,5,saunet,stare,000278-saunet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,55,5,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
2,regular,1,5,laddernet,drive,000000-laddernet-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,25,5,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,63,5,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,5,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,43,5,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,5,eswanet,stare,001041-eswanet-stare.png,arteriosclerotic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,1,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,31,1,eswanet,drive,002764-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,7,1,vgan,drive,000000-vgan-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,73,1,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,2
2,regular,20,1,laddernet,drive,001614-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,3,1,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,1,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
2,regular,62,1,saunet,stare,000278-saunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,55,1,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,1,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,25,1,iternet_uni,drive,002670-iternet_uni-drive.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,4
2,regular,63,1,vgan,stare,000278-vgan-stare.png,none,diabetic_retinopathy,-1,5
2,regular,18,1,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,1,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,1,eswanet,stare,001041-eswanet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,3,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,2
2,regular,31,3,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,7,3,vgan,drive,000000-vgan-drive.png,cilio_retinal_artery_occlusion,diabetic_retinopathy,-1,5
2,regular,73,3,vesselunet,stare,001078-vesselunet-stare.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
2,regular,20,3,laddernet,drive,001614-laddernet-drive.png,none,diabetic_retinopathy,-1,5
2,regular,3,3,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,3,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,62,3,saunet,stare,000278-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,55,3,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,5
2,regular,1,3,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,25,3,iternet_uni,drive,002670-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,63,3,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,18,3,saunet,drive,001614-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,43,3,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,65,3,eswanet,stare,001041-eswanet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,3
2,regular,60,6,vesselunet,stare,000278-vesselunet-stare.png,not_applicable,diabetic_retinopathy,0,3
2,regular,31,6,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,7,6,vgan,drive,000000-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,73,6,vesselunet,stare,001078-vesselunet-stare.png,central_retinal_vein_occlusion,diabetic_retinopathy,-1,3
2,regular,20,6,laddernet,drive,001614-laddernet-drive.png,none,diabetic_retinopathy,-1,3
2,regular,3,6,vesselunet,drive,000000-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
2,regular,68,6,vesselunet,stare,001041-vesselunet-stare.png,cilio_retinal_artery_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,2
2,regular,62,6,saunet,stare,000278-saunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,55,6,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,4
2,regular,1,6,laddernet,drive,000000-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,25,6,iternet_uni,drive,002670-iternet_uni-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,63,6,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,6,saunet,drive,001614-saunet-drive.png,none,diabetic_retinopathy,-1,3
2,regular,43,6,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,65,6,eswanet,stare,001041-eswanet-stare.png,diabetic_retinopathy,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",-1,3
2,regular,60,2,vesselunet,stare,000278-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,31,2,eswanet,drive,002764-eswanet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,7,2,vgan,drive,000000-vgan-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,3
2,regular,73,2,vesselunet,stare,001078-vesselunet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,20,2,laddernet,drive,001614-laddernet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,4
2,regular,3,2,vesselunet,drive,000000-vesselunet-drive.png,none,diabetic_retinopathy,-1,5
2,regular,68,2,vesselunet,stare,001041-vesselunet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,5
2,regular,62,2,saunet,stare,000278-saunet-stare.png,central_retinal_artery_occlusion,diabetic_retinopathy,-1,3
2,regular,55,2,saunet,stare,000039-saunet-stare.png,central_retinal_artery_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",1,3
2,regular,1,2,laddernet,drive,000000-laddernet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,25,2,iternet_uni,drive,002670-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
2,regular,63,2,vgan,stare,000278-vgan-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,3
2,regular,18,2,saunet,drive,001614-saunet-drive.png,none,diabetic_retinopathy,-1,4
2,regular,43,2,saunet,drive,005078-saunet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5
2,regular,65,2,eswanet,stare,001041-eswanet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,5
4,regular,56,3,vesselunet,stare,000039-vesselunet-stare.png,central_retinal_vein_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,64,3,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
4,regular,36,3,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,49,3,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
4,regular,13,3,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,52,3,iternet,stare,000039-iternet-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,61,3,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,16,3,eswanet,drive,001614-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,44,3,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,81,3,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4
4,regular,53,3,iternet_uni,stare,000039-iternet_uni-stare.png,arteriosclerotic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,50,3,laddernet,stare,000039-laddernet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3
4,regular,21,3,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,46,3,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5
4,regular,30,3,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
4,regular,56,3,vesselunet,stare,000039-vesselunet-stare.png,central_retinal_vein_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,64,3,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
4,regular,36,3,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,49,3,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
4,regular,13,3,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,52,3,iternet,stare,000039-iternet-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,61,3,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,16,3,eswanet,drive,001614-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,44,3,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,81,3,laddernet,stare,001455-laddernet-stare.png,cilio_retinal_artery_occlusion,arteriosclerotic_retinopathy,-1,4
4,regular,53,3,iternet_uni,stare,000039-iternet_uni-stare.png,arteriosclerotic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,50,3,laddernet,stare,000039-laddernet-stare.png,none,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,3
4,regular,21,3,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,46,3,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5
4,regular,30,3,iternet,drive,002764-iternet-drive.png,arteriosclerotic_retinopathy,diabetic_retinopathy,-1,5
4,regular,56,1,vesselunet,stare,000039-vesselunet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5
4,regular,64,1,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
4,regular,36,1,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,49,1,eswanet,drive,005078-eswanet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,3
4,regular,13,1,vesselunet,drive,000613-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,52,1,iternet,stare,000039-iternet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5
4,regular,61,1,eswanet,stare,000278-eswanet-stare.png,diabetic_retinopathy,diabetic_retinopathy,1,4
4,regular,16,1,eswanet,drive,001614-eswanet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,44,1,vesselunet,drive,005078-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,81,1,laddernet,stare,001455-laddernet-stare.png,none,arteriosclerotic_retinopathy,-1,5
4,regular,53,1,iternet_uni,stare,000039-iternet_uni-stare.png,diabetic_retinopathy,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,5
4,regular,50,1,laddernet,stare,000039-laddernet-stare.png,not_applicable,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",0,5
4,regular,21,1,vesselunet,drive,001614-vesselunet-drive.png,not_applicable,diabetic_retinopathy,0,5
4,regular,46,1,iternet,drive,005078-iternet-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,5
4,regular,30,1,iternet,drive,002764-iternet-drive.png,none,diabetic_retinopathy,-1,4
4,regular,56,3,vesselunet,stare,000039-vesselunet-stare.png,central_retinal_vein_occlusion,"cilio_retinal_artery_occlusion,central_retinal_artery_occlusion",-1,4
4,regular,64,3,laddernet,stare,001041-laddernet-stare.png,central_retinal_vein_occlusion,"central_retinal_artery_occlusion,central_retinal_vein_occlusion",1,4
4,regular,36,3,iternet_uni,drive,003522-iternet_uni-drive.png,diabetic_retinopathy,diabetic_retinopathy,1,4
